stock,avg_wt
s11410,405.5129
s11411,276.4135
s11412,278.1024
s11413,484.0308
s11414,244.2271
s11415,311.2349
s11416,275.3249
s11417,93.87978
s11418,358.0108
s11419,494.3319
s1142,459.2279
s11420,261.9065
s11421,418.4657
s11422,416.7956
s11423,326.4101
s11424,61.66208
s11425,62.36981
s11426,330.585
s11427,315.9722
s11428,278.179
s11429,492.1327
s1143,116.733
s11430,362.6284
s11431,111.1802
s11432,313.3352
s11433,432.7637
s11434,248.1515
s11435,395.0916
s11436,472.5283
s11437,425.2416
s11438,301.4315
s11439,362.5057
s1144,346.0223
s11440,390.6721
s11441,126.2308
s11442,296.9941
s11443,270.6437
s11444,153.9563
s11445,267.2024
s11446,420.9959
s11447,167.5798
s11448,188.0145
s11449,137.264
s1145,376.8708
s11450,196.0601
s11451,268.4071
s11452,431.1128
s11453,136.4672
s11454,481.5871
s11455,68.19144
s11456,203.4885
s11457,87.32631
s11458,451.9461
s11459,239.6028
s1146,241.2284
s11460,342.4385
s11461,86.87705
s11462,468.5305
s11463,353.4165
s11464,450.204
s11465,95.36343
s11466,452.0984
s11467,169.5803
s11468,147.0182
s11469,403.252
s1147,446.4173
s11470,405.3337
s11471,169.017
s11472,311.58
s11473,270.4115
s11474,477.8989
s11475,301.9599
s11476,308.9946
s11477,235.6673
s11478,132.3099
s11479,193.22
s1148,349.8822
s11480,154.458
s11481,109.2474
s11482,361.8587
s11483,412.3122
s11484,254.9034
s11485,456.4678
s11486,321.4521
s11487,120.8874
s11488,273.8266
s11489,397.5473
s1149,425.8733
s11490,495.6754
s11491,277.3332
s11492,185.0318
s11493,477.0563
s11494,266.8271
s11495,132.1078
s11496,417.903
s11497,302.8502
s11498,298.9855
s11499,393.1104
s115,308.0135
s1150,89.90057
s11500,199.6539
s11501,331.9891
s11502,102.0183
s11503,417.1675
s11504,319.2137
s11505,93.27383
s11506,216.5662
s11507,82.89915
s11508,362.0873
s11509,294.1174
s1151,389.6138
s11510,194.6292
s11511,300.739
s11512,218.8654
s11513,454.6454
s11514,326.6221
s11515,87.18211
s11516,370.2648
s11517,62.96005
s11518,244.1734
s11519,367.007
s1152,247.9809
s11520,156.4274
s11521,391.9222
s11522,286.6285
s11523,271.1312
s11524,212.8204
s11525,164.2929
s11526,180.2272
s11527,236.8639
s11528,449.6016
s11529,408.4013
s1153,181.2545
s11530,118.2965
s11531,155.5201
s11532,105.6504
s11533,492.1989
s11534,415.579
s11535,158.6011
s11536,297.9409
s11537,249.2389
s11538,129.605
s11539,345.253
s1154,341.4181
s11540,348.5011
s11541,292.2944
s11542,363.8155
s11543,234.5734
s11544,354.0641
s11545,77.32706
s11546,441.8486
s11547,406.2355
s11548,443.965
s11549,396.4487
s1155,217.2318
s11550,164.9745
s11551,105.8938
s11552,211.4848
s11553,128.5663
s11554,202.9775
s11555,137.7415
s11556,290.2648
s11557,332.4037
s11558,240.9897
s11559,296.7993
s1156,465.3297
s11560,252.1476
s11561,439.3677
s11562,187.2915
s11563,489.9255
s11564,152.4574
s11565,202.5196
s11566,166.6286
s11567,185.2207
s11568,156.1357
s11569,96.77129
s1157,123.8892
s11570,362.6687
s11571,161.9054
s11572,115.4076
s11573,163.3908
s11574,201.1341
s11575,296.1917
s11576,272.5823
s11577,87.77192
s11578,72.73514
s11579,61.01397
s1158,285.641
s11580,342.8752
s11581,122.9081
s11582,385.5258
s11583,143.0533
s11584,366.0546
s11585,419.232
s11586,342.004
s11587,98.63164
s11588,54.17224
s11589,173.381
s1159,176.2054
s11590,288.0697
s11591,368.3217
s11592,419.6006
s11593,105.5339
s11594,95.91423
s11595,251.7125
s11596,419.7756
s11597,110.025
s11598,121.9926
s11599,408.2378
s116,157.0662
s1160,257.7071
s11600,138.9588
s11601,485.6703
s11602,111.6954
s11603,401.6492
s11604,454.3593
s11605,413.9135
s11606,379.0731
s11607,353.1673
s11608,280.5462
s11609,85.59955
s1161,290.6129
s11610,341.0529
s11611,127.3399
s11612,349.3282
s11613,223.0013
s11614,382.1899
s11615,344.1577
s11616,427.2681
s11617,77.74108
s11618,164.69
s11619,419.6776
s1162,54.5004
s11620,377.6872
s11621,128.083
s11622,128.999
s11623,99.44453
s11624,261.3207
s11625,85.19663
s11626,109.9329
s11627,167.5014
s11628,158.9731
s11629,288.9706
s1163,73.70031
s11630,429.347
s11631,268.2238
s11632,427.4885
s11633,69.81797
s11634,89.88327
s11635,344.4517
s11636,484.4983
s11637,384.0861
s11638,461.247
s11639,304.4054
s1164,65.86681
s11640,191.6288
s11641,205.2573
s11642,292.5415
s11643,266.558
s11644,82.93229
s11645,87.18941
s11646,95.53022
s11647,97.82082
s11648,471.8696
s11649,102.727
s1165,483.3862
s11650,265.8924
s11651,252.934
s11652,360.5048
s11653,483.2774
s11654,225.7131
s11655,431.1413
s11656,154.9776
s11657,479.7546
s11658,366.5502
s11659,331.8151
s1166,110.7955
s11660,116.5063
s11661,342.9523
s11662,356.233
s11663,198.5939
s11664,225.6217
s11665,295.1487
s11666,410.4199
s11667,217.1412
s11668,368.6004
s11669,417.4384
s1167,71.99285
s11670,389.5241
s11671,205.819
s11672,388.9338
s11673,212.8984
s11674,85.88592
s11675,341.7563
s11676,68.29706
s11677,75.57755
s11678,378.9672
s11679,197.7381
s1168,82.82844
s11680,489.7998
s11681,137.985
s11682,307.2765
s11683,466.6281
s11684,57.72617
s11685,192.1271
s11686,346.4205
s11687,123.8234
s11688,76.60156
s11689,345.8664
s1169,217.2063
s11690,390.3593
s11691,234.2409
s11692,63.78958
s11693,147.6237
s11694,167.8139
s11695,444.7228
s11696,359.1148
s11697,427.3362
s11698,150.0907
s11699,357.8097
s117,290.6327
s1170,320.346
s11700,117.407
s11701,426.0522
s11702,135.7623
s11703,387.8992
s11704,473.4896
s11705,375.8853
s11706,460.8256
s11707,479.3194
s11708,209.9303
s11709,97.84793
s1171,207.0768
s11710,329.6008
s11711,439.4411
s11712,393.1409
s11713,401.9588
s11714,174.6216
s11715,80.29519
s11716,156.3462
s11717,415.3964
s11718,252.1284
s11719,160.4885
s1172,97.20726
s11720,158.9935
s11721,291.4189
s11722,198.2427
s11723,388.0577
s11724,391.8395
s11725,341.9165
s11726,137.6481
s11727,246.6343
s11728,417.5244
s11729,220.3137
s1173,320.7886
s11730,389.4123
s11731,410.4565
s11732,251.8279
s11733,181.6766
s11734,221.2901
s11735,154.5231
s11736,109.5191
s11737,223.3042
s11738,275.857
s11739,147.8935
s1174,234.4679
s11740,120.3158
s11741,302.8674
s11742,278.319
s11743,272.7512
s11744,481.6609
s11745,425.6582
s11746,196.7056
s11747,480.6481
s11748,422.3586
s11749,482.6422
s1175,440.5513
s11750,419.9923
s11751,359.375
s11752,351.2859
s11753,64.08853
s11754,415.7253
s11755,379.061
s11756,292.9184
s11757,390.0307
s11758,97.56263
s11759,151.0181
s1176,486.2849
s11760,204.7975
s11761,453.7308
s11762,59.44929
s11763,362.4098
s11764,125.6035
s11765,174.4381
s11766,172.2965
s11767,314.4142
s11768,66.22809
s11769,206.8595
s1177,149.5579
s11770,138.3533
s11771,271.1385
s11772,436.0482
s11773,64.01975
s11774,448.35
s11775,152.2809
s11776,380.8536
s11777,119.2223
s11778,162.3334
s11779,409.0261
s1178,481.8511
s11780,482.4207
s11781,167.9842
s11782,364.5013
s11783,267.2428
s11784,219.2012
s11785,491.8861
s11786,194.6927
s11787,268.9727
s11788,342.4361
s11789,297.3307
s1179,231.7826
s11790,411.1425
s11791,458.3701
s11792,430.8862
s11793,222.4574
s11794,60.72438
s11795,409.9477
s11796,451.357
s11797,435.6233
s11798,371.2888
s11799,191.7251
s118,237.3667
s1180,354.8045
s11800,265.5859
s11801,159.2309
s11802,391.1236
s11803,332.8133
s11804,262.2472
s11805,252.1101
s11806,362.8423
s11807,323.442
s11808,59.15317
s11809,317.2157
s1181,403.4226
s11810,92.50206
s11811,58.2736
s11812,469.4945
s11813,471.1949
s11814,217.5453
s11815,360.0083
s11816,387.5114
s11817,88.04504
s11818,218.2634
s11819,186.9015
s1182,76.52997
s11820,116.5209
s11821,293.8824
s11822,260.2812
s11823,413.0455
s11824,201.0096
s11825,157.6206
s11826,442.6303
s11827,239.9799
s11828,283.7579
s11829,188.3392
s1183,467.6579
s11830,391.9737
s11831,333.6519
s11832,259.5614
s11833,276.8188
s11834,169.6385
s11835,83.53544
s11836,395.9404
s11837,108.2217
s11838,254.0371
s11839,472.4022
s1184,316.4951
s11840,368.1504
s11841,216.8747
s11842,390.2676
s11843,374.5388
s11844,90.75136
s11845,400.6842
s11846,376.1252
s11847,58.86986
s11848,254.0288
s11849,284.2053
s1185,273.0633
s11850,492.4803
s11851,212.5165
s11852,446.1708
s11853,481.6854
s11854,218.9025
s11855,227.3751
s11856,414.8769
s11857,328.5493
s11858,190.3009
s11859,472.7453
s1186,365.7186
s11860,270.9502
s11861,197.7926
s11862,382.3127
s11863,215.906
s11864,214.3493
s11865,397.6314
s11866,291.2413
s11867,443.8964
s11868,245.5538
s11869,474.7583
s1187,55.76404
s11870,388.9122
s11871,355.1911
s11872,444.8658
s11873,391.6827
s11874,464.0241
s11875,186.5206
s11876,362.4676
s11877,375.0771
s11878,320.5006
s11879,483.4839
s1188,357.7164
s11880,436.7041
s11881,104.5905
s11882,191.7958
s11883,329.6498
s11884,76.79784
s11885,452.61
s11886,262.5335
s11887,275.8031
s11888,450.0552
s11889,112.4338
s1189,441.0306
s11890,484.7154
s11891,431.2362
s11892,100.8167
s11893,229.7373
s11894,205.5842
s11895,62.99307
s11896,147.2625
s11897,109.3937
s11898,384.1154
s11899,86.89829
s119,470.1801
s1190,81.22347
s11900,231.2995
s11901,307.8304
s11902,145.3653
s11903,346.0254
s11904,57.4559
s11905,387.1477
s11906,392.331
s11907,247.4561
s11908,143.765
s11909,166.6332
s1191,491.701
s11910,314.5995
s11911,465.8286
s11912,422.0589
s11913,263.8043
s11914,343.4886
s11915,325.1775
s11916,94.37233
s11917,369.8702
s11918,266.5214
s11919,170.5233
s1192,322.914
s11920,411.7838
s11921,353.0921
s11922,380.1645
s11923,129.3587
s11924,128.9251
s11925,274.75
s11926,193.7552
s11927,58.783
s11928,178.7344
s11929,308.614
s1193,242.0668
s11930,226.4914
s11931,196.4567
s11932,61.03112
s11933,145.5586
s11934,451.0931
s11935,142.1528
s11936,457.0802
s11937,245.893
s11938,238.2132
s11939,369.525
s1194,329.9286
s11940,146.1384
s11941,267.0029
s11942,245.3347
s11943,107.647
s11944,73.95654
s11945,231.7376
s11946,432.7043
s11947,338.0977
s11948,388.2402
s11949,350.7198
s1195,481.8491
s11950,362.2206
s11951,463.1552
s11952,430.9448
s11953,484.6514
s11954,321.883
s11955,227.3771
s11956,353.4411
s11957,314.613
s11958,253.8885
s11959,271.3742
s1196,489.8466
s11960,258.153
s11961,199.125
s11962,361.5585
s11963,451.8264
s11964,118.2262
s11965,169.0213
s11966,381.5377
s11967,111.2969
s11968,68.29597
s11969,314.4077
s1197,199.6774
s11970,125.5306
s11971,138.1099
s11972,172.0213
s11973,418.3492
s11974,90.20555
s11975,157.0777
s11976,333.593
s11977,295.4746
s11978,282.4229
s11979,442.9364
s1198,407.7435
s11980,433.9895
s11981,119.1218
s11982,218.3091
s11983,350.8594
s11984,150.0908
s11985,496.3153
s11986,397.0383
s11987,167.8178
s11988,449.8683
s11989,78.84569
s1199,191.5037
s11990,79.83251
s11991,374.9203
s11992,479.3763
s11993,429.2601
s11994,56.52624
s11995,387.9514
s11996,61.00534
s11997,206.1615
s11998,180.6276
s11999,382.6876
s12,137.1513
s120,350.4574
s1200,354.24
s12000,168.1366
s12001,191.4958
s12002,208.8452
s12003,459.0316
s12004,392.1215
s12005,240.847
s12006,67.51045
s12007,218.4166
s12008,421.7113
s12009,441.5952
s1201,139.9126
s12010,105.9848
s12011,298.0383
s12012,73.50904
s12013,257.0253
s12014,357.0661
s12015,204.3095
s12016,357.6427
s12017,347.0928
s12018,276.1433
s12019,372.4117
s1202,62.5155
s12020,232.2011
s12021,81.19841
s12022,322.6871
s12023,396.4826
s12024,263.4071
s12025,349.4519
s12026,145.991
s12027,461.8785
s12028,56.77383
s12029,347.2662
s1203,445.2508
s12030,471.9069
s12031,387.5553
s12032,70.54874
s12033,68.26852
s12034,173.7547
s12035,277.6606
s12036,354.8611
s12037,282.2822
s12038,61.55823
s12039,56.00038
s1204,421.8448
s12040,375.3563
s12041,368.6432
s12042,405.3555
s12043,446.7597
s12044,226.5685
s12045,196.5033
s12046,221.3397
s12047,77.94897
s12048,102.5431
s12049,223.8337
s1205,360.1946
s12050,208.1791
s12051,181.9096
s12052,316.0472
s12053,310.0266
s12054,156.6617
s12055,255.4334
s12056,453.9117
s12057,171.6108
s12058,387.1584
s12059,194.494
s1206,492.3605
s12060,75.96212
s12061,96.60058
s12062,204.1945
s12063,448.1977
s12064,81.25563
s12065,77.76829
s12066,403.2574
s12067,388.678
s12068,300.3476
s12069,452.5468
s1207,467.1723
s12070,479.1834
s12071,216.0835
s12072,164.0978
s12073,319.6034
s12074,397.7072
s12075,448.4158
s12076,287.8728
s12077,124.8584
s12078,79.85564
s12079,314.2362
s1208,443.1476
s12080,375.6134
s12081,416.0065
s12082,305.5435
s12083,226.7077
s12084,79.54245
s12085,222.3735
s12086,464.0462
s12087,227.4147
s12088,233.4009
s12089,100.3001
s1209,270.6476
s12090,321.7296
s12091,283.5994
s12092,64.49722
s12093,371.3173
s12094,429.9594
s12095,268.8349
s12096,346.3786
s12097,198.7703
s12098,486.4055
s12099,152.8765
s121,170.2565
s1210,424.4159
s12100,246.3905
s12101,145.7367
s12102,67.8411
s12103,312.0201
s12104,469.57
s12105,366.8884
s12106,397.5188
s12107,382.1278
s12108,395.8328
s12109,267.8513
s1211,68.30419
s12110,487.9924
s12111,223.3529
s12112,381.4599
s12113,394.8846
s12114,232.7714
s12115,481.7667
s12116,325.7954
s12117,239.6072
s12118,247.7987
s12119,242.5955
s1212,320.6088
s12120,253.8716
s12121,76.42951
s12122,489.1565
s12123,468.3022
s12124,173.2838
s12125,128.9145
s12126,208.2455
s12127,170.2727
s12128,409.656
s12129,86.46245
s1213,261.2075
s12130,248.136
s12131,433.2524
s12132,477.4413
s12133,146.6788
s12134,209.6598
s12135,306.6936
s12136,422.2478
s12137,487.5199
s12138,483.4418
s12139,244.5205
s1214,334.7928
s12140,260.2898
s12141,98.9563
s12142,317.2779
s12143,184.3159
s12144,381.0129
s12145,152.7885
s12146,415.9705
s12147,230.6865
s12148,265.5445
s12149,205.6965
s1215,270.7218
s12150,251.9589
s12151,454.8992
s12152,134.7506
s12153,82.94158
s12154,483.5304
s12155,291.6098
s12156,380.9786
s12157,220.3445
s12158,395.0638
s12159,477.9975
s1216,86.74411
s12160,56.42219
s12161,281.1682
s12162,472.3334
s12163,254.5862
s12164,335.4234
s12165,231.3723
s12166,449.6308
s12167,416.051
s12168,414.2482
s12169,388.5613
s1217,442.4377
s12170,179.2958
s12171,344.2934
s12172,251.7799
s12173,93.85723
s12174,435.2449
s12175,127.5891
s12176,90.76366
s12177,90.5329
s12178,259.7786
s12179,459.5263
s1218,70.81001
s12180,225.7647
s12181,85.73701
s12182,388.2672
s12183,487.5456
s12184,367.2205
s12185,60.62301
s12186,208.626
s12187,486.3293
s12188,244.6784
s12189,153.8585
s1219,98.48818
s12190,309.8096
s12191,269.4278
s12192,458.3306
s12193,392.7401
s12194,122.6642
s12195,77.993
s12196,350.0775
s12197,212.7125
s12198,118.0666
s12199,70.33136
s122,95.79867
s1220,376.0703
s12200,406.615
s12201,369.9049
s12202,416.0936
s12203,352.3762
s12204,183.6135
s12205,98.345
s12206,203.9173
s12207,349.1784
s12208,477.2424
s12209,419.372
s1221,340.4746
s12210,301.9836
s12211,390.5035
s12212,98.86993
s12213,146.2051
s12214,253.6742
s12215,284.6965
s12216,244.3102
s12217,219.6005
s12218,372.8262
s12219,91.03888
s1222,148.4122
s12220,142.2244
s12221,324.9611
s12222,84.37713
s12223,74.05801
s12224,104.6782
s12225,429.647
s12226,408.2356
s12227,492.5983
s12228,157.4689
s12229,490.2166
s1223,282.1021
s12230,445.8626
s12231,443.9596
s12232,78.90339
s12233,168.7037
s12234,304.7293
s12235,452.362
s12236,116.0285
s12237,237.4218
s12238,321.5641
s12239,57.42291
s1224,77.91623
s12240,162.1229
s12241,425.1005
s12242,233.3775
s12243,410.1063
s12244,251.9882
s12245,101.3059
s12246,153.0214
s12247,238.2684
s12248,426.6947
s12249,178.8057
s1225,225.1285
s12250,219.0359
s12251,447.3064
s12252,66.74605
s12253,240.9284
s12254,278.2405
s12255,70.43338
s12256,253.9391
s12257,89.34815
s12258,216.7433
s12259,203.274
s1226,160.4952
s12260,288.6915
s12261,348.6256
s12262,66.61395
s12263,441.0333
s12264,255.9311
s12265,95.51511
s12266,240.8052
s12267,465.3976
s12268,122.6408
s12269,63.81958
s1227,61.70277
s12270,117.8137
s12271,390.7631
s12272,430.7381
s12273,234.631
s12274,403.536
s12275,124.4721
s12276,369.8451
s12277,372.7958
s12278,260.3037
s12279,386.8838
s1228,408.5705
s12280,233.7466
s12281,351.0186
s12282,202.5636
s12283,282.9079
s12284,301.6719
s12285,95.85095
s12286,369.3661
s12287,291.6916
s12288,205.9799
s12289,369.5749
s1229,169.3632
s12290,419.8309
s12291,390.1927
s12292,277.3271
s12293,291.8435
s12294,188.7612
s12295,402.4434
s12296,378.1332
s12297,460.3237
s12298,474.4461
s12299,92.55689
s123,119.2903
s1230,302.6263
s12300,93.08159
s12301,427.7983
s12302,432.9424
s12303,216.5959
s12304,81.62905
s12305,160.7154
s12306,302.8011
s12307,210.1009
s12308,150.5491
s12309,487.0565
s1231,273.1347
s12310,329.871
s12311,250.086
s12312,286.9531
s12313,206.7573
s12314,386.9573
s12315,152.324
s12316,284.5372
s12317,64.4935
s12318,261.0701
s12319,376.6508
s1232,161.9622
s12320,125.6841
s12321,117.3826
s12322,402.5403
s12323,470.5397
s12324,155.0467
s12325,119.69
s12326,287.387
s12327,161.5128
s12328,363.0813
s12329,70.31295
s1233,286.3329
s12330,494.5165
s12331,427.3198
s12332,188.3023
s12333,155.1057
s12334,428.7111
s12335,393.1333
s12336,153.4855
s12337,127.4192
s12338,243.5538
s12339,250.6079
s1234,351.6008
s12340,108.678
s12341,56.20455
s12342,466.246
s12343,355.8639
s12344,307.7139
s12345,157.02
s12346,373.2701
s12347,400.5908
s12348,195.1083
s12349,415.7317
s1235,489.619
s12350,424.3001
s12351,164.8098
s12352,372.6391
s12353,288.2243
s12354,124.5287
s12355,135.7994
s12356,356.8715
s12357,133.6752
s12358,254.2257
s12359,126.6952
s1236,109.5787
s12360,406.6686
s12361,388.1705
s12362,449.5963
s12363,278.9596
s12364,218.8497
s12365,193.4446
s12366,176.1462
s12367,250.9056
s12368,336.9125
s12369,382.3657
s1237,96.0003
s12370,464.9768
s12371,310.7813
s12372,218.2198
s12373,148.3616
s12374,176.6622
s12375,484.4383
s12376,321.5075
s12377,89.45578
s12378,126.4574
s12379,401.976
s1238,147.0591
s12380,82.81017
s12381,95.4379
s12382,408.0248
s12383,476.1645
s12384,403.3806
s12385,350.869
s12386,256.0618
s12387,420.2958
s12388,206.1796
s12389,341.2005
s1239,114.2726
s12390,180.467
s12391,470.5883
s12392,319.2725
s12393,480.4001
s12394,474.607
s12395,156.6394
s12396,394.3698
s12397,125.5623
s12398,317.2542
s12399,166.2026
s124,103.6225
s1240,333.417
s12400,67.60479
s12401,403.5522
s12402,338.4774
s12403,448.5287
s12404,307.3465
s12405,176.7114
s12406,308.51
s12407,349.2715
s12408,483.424
s12409,353.7526
s1241,215.336
s12410,490.3363
s12411,131.199
s12412,158.6911
s12413,206.0653
s12414,93.62681
s12415,170.6081
s12416,218.4126
s12417,315.95
s12418,183.2283
s12419,91.05171
s1242,123.2057
s12420,375.789
s12421,376.1508
s12422,113.4708
s12423,242.2107
s12424,419.9282
s12425,333.0909
s12426,122.1276
s12427,351.0789
s12428,88.09484
s12429,218.8146
s1243,416.1065
s12430,403.0976
s12431,330.6096
s12432,354.7879
s12433,189.4412
s12434,210.2052
s12435,282.87
s12436,266.2148
s12437,262.0551
s12438,395.2027
s12439,136.6848
s1244,111.5654
s12440,438.9245
s12441,259.4044
s12442,322.6771
s12443,416.8586
s12444,348.9327
s12445,287.1453
s12446,65.7307
s12447,456.3817
s12448,157.949
s12449,298.7684
s1245,156.0859
s12450,164.2752
s12451,134.5041
s12452,164.3511
s12453,406.3972
s12454,294.6274
s12455,133.7519
s12456,361.9731
s12457,338.4974
s12458,146.8395
s12459,117.2115
s1246,88.22704
s12460,77.13794
s12461,329.0614
s12462,180.4571
s12463,281.7988
s12464,104.9613
s12465,111.5075
s12466,228.5969
s12467,464.9913
s12468,374.9272
s12469,328.2492
s1247,102.3193
s12470,224.7331
s12471,157.8363
s12472,141.0141
s12473,314.2454
s12474,474.7265
s12475,100.7459
s12476,434.9894
s12477,397.6497
s12478,110.0477
s12479,477.7573
s1248,243.6201
s12480,170.5588
s12481,145.4519
s12482,493.6762
s12483,219.9242
s12484,100.3795
s12485,368.755
s12486,246.6731
s12487,385.7742
s12488,144.791
s12489,279.7242
s1249,340.1789
s12490,83.38212
s12491,311.5962
s12492,314.763
s12493,264.1751
s12494,358.413
s12495,374.0495
s12496,370.6309
s12497,145.8667
s12498,275.1483
s12499,238.5909
s125,314.9021
s1250,82.24216
s12500,208.2714
s12501,77.77019
s12502,373.5816
s12503,272.9682
s12504,427.7785
s12505,133.4788
s12506,378.2938
s12507,147.7548
s12508,462.8023
s12509,160.1291
s1251,146.8537
s12510,173.1442
s12511,89.99987
s12512,476.8377
s12513,296.2965
s12514,349.1092
s12515,272.6984
s12516,179.1709
s12517,234.6086
s12518,182.271
s12519,359.1227
s1252,206.7666
s12520,336.9776
s12521,362.7352
s12522,420.8609
s12523,463.2864
s12524,424.8467
s12525,375.441
s12526,145.4165
s12527,272.1959
s12528,344.9285
s12529,324.2416
s1253,215.2042
s12530,69.36451
s12531,78.11719
s12532,161.8183
s12533,71.75857
s12534,381.6672
s12535,360.8849
s12536,215.5846
s12537,292.6646
s12538,201.6018
s12539,146.0008
s1254,65.24807
s12540,297.323
s12541,198.1054
s12542,293.4103
s12543,302.1096
s12544,170.6553
s12545,440.4449
s12546,483.5174
s12547,472.8325
s12548,150.923
s12549,492.817
s1255,437.4229
s12550,62.22987
s12551,321.0687
s12552,380.2819
s12553,404.6037
s12554,59.57533
s12555,453.0679
s12556,241.0742
s12557,242.1511
s12558,314.6333
s12559,226.7556
s1256,439.3354
s12560,443.8682
s12561,273.0279
s12562,232.5593
s12563,425.0023
